Latitude,Longitude,Time,Predicted Value,Actual Value
41.10674,29.02612,2025-03-14 14:36:22.215,-199.47,-98.1
41.10674,29.02612,2025-03-14 14:36:22.998,-199.47,-100.1
41.10674,29.02612,2025-03-14 14:36:23.499,-199.47,-100.0
41.10675,29.02612,2025-03-14 14:36:24.051,-199.54,-103.4
41.10675,29.02612,2025-03-14 14:36:24.500,-199.54,-104.0
41.10675,29.02611,2025-03-14 14:36:25.023,-199.59,-102.4
41.10675,29.02611,2025-03-14 14:36:25.499,-199.59,-104.8
41.10676,29.02611,2025-03-14 14:36:26.053,-199.66,-104.0
41.10676,29.02611,2025-03-14 14:36:26.500,-199.66,-103.9
41.10677,29.02611,2025-03-14 14:36:27.036,-199.72,-104.9
41.10677,29.02611,2025-03-14 14:36:27.499,-199.72,-103.5
41.10679,29.02611,2025-03-14 14:36:28.054,-199.85,-103.1
41.10679,29.02611,2025-03-14 14:36:28.498,-199.85,-104.0
41.1068,29.02611,2025-03-14 14:36:29.028,-199.92,-101.5
41.1068,29.02611,2025-03-14 14:36:29.500,-199.92,-103.6
41.10681,29.02611,2025-03-14 14:36:30.056,-199.99,-101.6
41.10681,29.02611,2025-03-14 14:36:30.500,-199.99,-102.3
41.10681,29.02611,2025-03-14 14:36:31.036,-199.99,-103.2
41.10681,29.02611,2025-03-14 14:36:31.499,-199.99,-103.5
41.10682,29.0261,2025-03-14 14:36:32.058,-200.1,-103.8
41.10682,29.0261,2025-03-14 14:36:32.498,-200.1,-104.4
41.10683,29.02609,2025-03-14 14:36:33.019,-200.21,-102.2
41.10683,29.02609,2025-03-14 14:36:33.500,-200.21,-101.2
41.10683,29.02609,2025-03-14 14:36:34.060,-200.21,-104.1
41.10683,29.02609,2025-03-14 14:36:34.500,-200.21,-103.0
41.10684,29.02608,2025-03-14 14:36:35.040,-200.33,-103.7
41.10684,29.02608,2025-03-14 14:36:35.499,-200.33,-103.5
41.10684,29.02608,2025-03-14 14:36:36.066,-200.33,-101.1
41.10684,29.02608,2025-03-14 14:36:36.500,-200.33,-103.5
41.10684,29.02607,2025-03-14 14:36:37.041,-200.38,-105.4
41.10684,29.02607,2025-03-14 14:36:37.500,-200.38,-104.9
41.10683,29.02606,2025-03-14 14:36:38.067,-200.36,-102.3
41.10683,29.02606,2025-03-14 14:36:38.499,-200.36,-103.6
41.10683,29.02607,2025-03-14 14:36:39.023,-200.31,-104.9
41.10683,29.02607,2025-03-14 14:36:39.499,-200.31,-104.1
41.10683,29.02608,2025-03-14 14:36:40.070,-200.26,-103.5
41.10683,29.02608,2025-03-14 14:36:40.498,-200.26,-103.5
41.10683,29.02608,2025-03-14 14:36:41.029,-200.26,-103.2
41.10683,29.02608,2025-03-14 14:36:41.499,-200.26,-100.2
41.10682,29.02609,2025-03-14 14:36:42.284,-200.15,-101.0
41.10682,29.02609,2025-03-14 14:36:42.499,-200.15,-99.7
41.10681,29.02609,2025-03-14 14:36:43.290,-200.08,-100.6
41.10681,29.02609,2025-03-14 14:36:43.499,-200.08,-98.5
41.10681,29.02609,2025-03-14 14:36:44.293,-200.08,-101.8
41.10681,29.02609,2025-03-14 14:36:44.498,-200.08,-102.8
41.10681,29.02609,2025-03-14 14:36:45.296,-200.08,-102.1
41.10681,29.02609,2025-03-14 14:36:45.499,-200.08,-99.3
41.10681,29.02609,2025-03-14 14:36:46.299,-200.08,-102.1
41.10681,29.02609,2025-03-14 14:36:46.499,-200.08,-99.8
41.10681,29.02609,2025-03-14 14:36:47.302,-200.08,-101.5
41.10681,29.02609,2025-03-14 14:36:47.498,-200.08,-101.5
41.10681,29.02609,2025-03-14 14:36:48.305,-200.08,-100.0
41.10681,29.02609,2025-03-14 14:36:48.500,-200.08,-101.5
41.10681,29.02609,2025-03-14 14:36:49.307,-200.08,-100.6
41.10681,29.02609,2025-03-14 14:36:49.499,-200.08,-101.8
41.10682,29.0261,2025-03-14 14:36:50.312,-200.1,-101.3
41.10682,29.0261,2025-03-14 14:36:50.499,-200.1,-101.6
41.10681,29.02611,2025-03-14 14:36:51.315,-199.99,-100.0
41.10681,29.02611,2025-03-14 14:36:51.498,-199.99,-102.8
41.10682,29.02611,2025-03-14 14:36:52.318,-200.05,-103.5
41.10682,29.02611,2025-03-14 14:36:52.500,-200.05,-98.7
41.10681,29.02611,2025-03-14 14:36:53.322,-199.99,-100.9
41.10681,29.02611,2025-03-14 14:36:53.499,-199.99,-101.2
41.10681,29.0261,2025-03-14 14:36:54.326,-200.04,-100.4
41.10681,29.0261,2025-03-14 14:36:54.499,-200.04,-101.8
41.1068,29.0261,2025-03-14 14:36:55.328,-199.97,-100.6
41.1068,29.0261,2025-03-14 14:36:55.498,-199.97,-100.9
41.1068,29.0261,2025-03-14 14:36:56.331,-199.97,-102.1
41.1068,29.0261,2025-03-14 14:36:56.499,-199.97,-101.2
41.1068,29.02608,2025-03-14 14:36:57.336,-200.07,-103.2
41.1068,29.02608,2025-03-14 14:36:57.499,-200.07,-103.5
41.1068,29.02607,2025-03-14 14:36:58.032,-200.12,-102.4
