Latitude,Longitude,Time,Predicted Value,Actual Value
41.10695,29.02315,2025-03-14 14:44:01.499,-65.9,-91.7
41.10695,29.02315,2025-03-14 14:44:01.998,-65.9,-89.9
41.10695,29.02314,2025-03-14 14:44:02.534,-65.29,-90.9
41.10694,29.02313,2025-03-14 14:44:03.036,-63.82,-90.6
41.10694,29.02313,2025-03-14 14:44:03.498,-63.82,-91.5
41.10694,29.02313,2025-03-14 14:44:03.999,-63.82,-90.1
41.10694,29.02311,2025-03-14 14:44:04.536,-62.64,-91.3
41.10694,29.0231,2025-03-14 14:44:05.034,-62.04,-89.5
41.10694,29.0231,2025-03-14 14:44:05.500,-62.04,-92.1
41.10694,29.02309,2025-03-14 14:44:06.027,-61.44,-91.5
41.10694,29.02309,2025-03-14 14:44:06.538,-61.44,-89.7
41.10694,29.02307,2025-03-14 14:44:07.070,-60.23,-90.7
41.10694,29.02307,2025-03-14 14:44:07.498,-60.23,-87.8
41.10693,29.02306,2025-03-14 14:44:08.042,-59.06,-85.3
41.10693,29.02306,2025-03-14 14:44:08.540,-59.06,-83.8
41.10693,29.02305,2025-03-14 14:44:09.026,-58.47,-80.7
41.10693,29.02305,2025-03-14 14:44:09.500,-58.47,-83.4
41.10693,29.02305,2025-03-14 14:44:10.075,-58.47,-83.1
41.10693,29.02305,2025-03-14 14:44:10.542,-58.47,-83.6
41.10693,29.02304,2025-03-14 14:44:11.055,-57.87,-82.7
41.10693,29.02304,2025-03-14 14:44:11.500,-57.87,-83.4
41.10693,29.02304,2025-03-14 14:44:12.061,-57.87,-85.5
41.10693,29.02304,2025-03-14 14:44:12.544,-57.87,-87.2
41.10693,29.02304,2025-03-14 14:44:13.091,-57.87,-89.2
41.10693,29.02304,2025-03-14 14:44:13.500,-57.87,-88.4
41.10693,29.02303,2025-03-14 14:44:14.038,-57.27,-89.7
41.10693,29.02303,2025-03-14 14:44:14.545,-57.27,-87.8
41.10693,29.02303,2025-03-14 14:44:14.999,-57.27,-91.3
41.10692,29.02303,2025-03-14 14:44:15.498,-56.88,-93.9
41.10692,29.02303,2025-03-14 14:44:16.040,-56.88,-95.4
41.10692,29.02303,2025-03-14 14:44:16.547,-56.88,-94.7
41.10692,29.02303,2025-03-14 14:44:17.044,-56.88,-96.2
41.10692,29.02303,2025-03-14 14:44:17.500,-56.88,-93.3
41.10692,29.02302,2025-03-14 14:44:18.042,-56.3,-95.6
41.10692,29.02302,2025-03-14 14:44:18.549,-56.3,-96.0
41.10692,29.02301,2025-03-14 14:44:19.052,-55.71,-96.4
41.10692,29.02301,2025-03-14 14:44:19.498,-55.71,-91.8
41.10692,29.023,2025-03-14 14:44:20.059,-55.12,-89.3
41.10692,29.023,2025-03-14 14:44:20.553,-55.12,-87.6
41.10691,29.02298,2025-03-14 14:44:21.071,-53.73,-83.5
41.10691,29.02298,2025-03-14 14:44:21.500,-53.73,-85.8
41.10691,29.02297,2025-03-14 14:44:22.036,-53.16,-90.9
41.10691,29.02297,2025-03-14 14:44:22.558,-53.16,-86.7
41.10691,29.02297,2025-03-14 14:44:23.095,-53.16,-86.9
41.10691,29.02297,2025-03-14 14:44:23.500,-53.16,-87.7
41.10691,29.02297,2025-03-14 14:44:24.039,-53.16,-88.7
41.10691,29.02297,2025-03-14 14:44:24.560,-53.16,-89.2
41.10692,29.02297,2025-03-14 14:44:25.046,-53.34,-92.1
41.10692,29.02297,2025-03-14 14:44:25.502,-53.34,-90.6
41.10692,29.02296,2025-03-14 14:44:26.027,-52.74,-90.1
41.10692,29.02296,2025-03-14 14:44:26.560,-52.74,-91.2
41.10693,29.02296,2025-03-14 14:44:27.036,-52.96,-89.2
41.10693,29.02296,2025-03-14 14:44:27.499,-52.96,-91.9
41.10692,29.02296,2025-03-14 14:44:28.044,-52.74,-91.6
41.10692,29.02296,2025-03-14 14:44:28.562,-52.74,-93.5
41.10693,29.02296,2025-03-14 14:44:29.070,-52.96,-91.2
41.10693,29.02296,2025-03-14 14:44:29.499,-52.96,-93.2
41.10693,29.02295,2025-03-14 14:44:30.334,-52.34,-93.3
41.10693,29.02295,2025-03-14 14:44:30.564,-52.34,-92.6
41.10694,29.02294,2025-03-14 14:44:31.030,-51.94,-92.5
41.10694,29.02294,2025-03-14 14:44:31.499,-51.94,-92.2
41.10694,29.02293,2025-03-14 14:44:32.063,-51.28,-91.4
41.10694,29.02293,2025-03-14 14:44:32.566,-51.28,-89.9
41.10693,29.02293,2025-03-14 14:44:33.066,-51.08,-94.3
41.10693,29.02293,2025-03-14 14:44:33.520,-51.08,-94.3
41.10694,29.02292,2025-03-14 14:44:34.134,-50.61,-93.5
41.10694,29.02292,2025-03-14 14:44:34.569,-50.61,-92.9
41.10693,29.0229,2025-03-14 14:44:35.040,-49.18,-91.8
41.10693,29.0229,2025-03-14 14:44:35.532,-49.18,-92.3
41.10693,29.02288,2025-03-14 14:44:36.076,-47.92,-90.6
41.10693,29.02288,2025-03-14 14:44:36.571,-47.92,-89.7
41.10694,29.02287,2025-03-14 14:44:37.075,-47.3,-91.6
41.10694,29.02287,2025-03-14 14:44:37.997,-47.3,-90.6
41.10694,29.02285,2025-03-14 14:44:38.107,-45.99,-89.0
41.10694,29.02285,2025-03-14 14:44:38.573,-45.99,-89.4
41.10695,29.02285,2025-03-14 14:44:39.079,-45.98,-90.1
41.10695,29.02285,2025-03-14 14:44:40.008,-45.98,-90.9
41.10696,29.02283,2025-03-14 14:44:40.500,-44.6,-88.7
41.10696,29.02283,2025-03-14 14:44:41.011,-44.6,-90.3
41.10696,29.02282,2025-03-14 14:44:41.499,-43.89,-89.7
41.10696,29.02282,2025-03-14 14:44:42.014,-43.89,-89.7
41.10697,29.02281,2025-03-14 14:44:42.500,-43.15,-91.3
41.10697,29.02281,2025-03-14 14:44:42.999,-43.15,-89.1
41.10697,29.02279,2025-03-14 14:44:43.500,-41.7,-90.4
41.10697,29.02278,2025-03-14 14:44:44.051,-41.0,-91.0
41.10697,29.02278,2025-03-14 14:44:44.500,-41.0,-90.7
41.10697,29.02277,2025-03-14 14:44:45.049,-40.33,-89.0
41.10697,29.02277,2025-03-14 14:44:45.499,-40.33,-90.9
41.10697,29.02277,2025-03-14 14:44:46.025,-40.33,-91.8
