Latitude,Longitude,Time,Predicted Value,Actual Value
41.10509,29.02164,2025-03-14 14:22:53.499,-188.59,-75.3
41.1051,29.02164,2025-03-14 14:22:54.032,-188.49,-80.2
41.1051,29.02164,2025-03-14 14:22:54.498,-188.49,-79.9
41.10511,29.02165,2025-03-14 14:22:55.133,-188.48,-80.3
41.10511,29.02165,2025-03-14 14:22:55.500,-188.48,-80.3
41.10512,29.02165,2025-03-14 14:22:56.354,-188.38,-78.3
41.10512,29.02165,2025-03-14 14:22:56.499,-188.38,-78.7
41.10513,29.02166,2025-03-14 14:22:57.356,-188.38,-81.3
41.10513,29.02166,2025-03-14 14:22:57.499,-188.38,-82.5
41.10514,29.02166,2025-03-14 14:22:58.361,-188.28,-83.3
41.10514,29.02166,2025-03-14 14:22:58.498,-188.28,-80.8
41.10515,29.02166,2025-03-14 14:22:59.365,-188.18,-78.1
41.10515,29.02166,2025-03-14 14:22:59.515,-188.18,-80.2
41.10515,29.02166,2025-03-14 14:23:00.368,-188.18,-79.1
41.10515,29.02166,2025-03-14 14:23:00.523,-188.18,-78.5
41.10516,29.02167,2025-03-14 14:23:01.372,-188.18,-78.3
41.10516,29.02167,2025-03-14 14:23:01.534,-188.18,-79.0
41.10517,29.02167,2025-03-14 14:23:02.375,-188.09,-74.0
41.10517,29.02167,2025-03-14 14:23:02.524,-188.09,-77.8
41.10518,29.02167,2025-03-14 14:23:03.380,-187.99,-75.8
41.10518,29.02167,2025-03-14 14:23:03.535,-187.99,-77.7
41.10519,29.02167,2025-03-14 14:23:04.499,-187.9,-79.7
41.10519,29.02167,2025-03-14 14:23:04.999,-187.9,-76.1
41.1052,29.02167,2025-03-14 14:23:05.387,-187.8,-77.4
41.10521,29.02167,2025-03-14 14:23:06.029,-187.71,-79.0
41.10521,29.02167,2025-03-14 14:23:06.390,-187.71,-80.0
41.10521,29.02167,2025-03-14 14:23:06.999,-187.71,-78.8
41.10523,29.02167,2025-03-14 14:23:07.499,-187.53,-79.9
41.10524,29.02168,2025-03-14 14:23:08.017,-187.53,-80.0
41.10524,29.02168,2025-03-14 14:23:08.499,-187.53,-80.9
41.10525,29.02167,2025-03-14 14:23:09.017,-187.34,-81.8
41.10525,29.02167,2025-03-14 14:23:09.499,-187.34,-80.7
41.10526,29.02167,2025-03-14 14:23:10.027,-187.25,-78.3
41.10526,29.02167,2025-03-14 14:23:10.499,-187.25,-79.4
41.10528,29.02167,2025-03-14 14:23:11.032,-187.07,-77.7
41.10528,29.02167,2025-03-14 14:23:11.499,-187.07,-78.2
41.10529,29.02167,2025-03-14 14:23:12.021,-186.98,-78.0
41.10529,29.02167,2025-03-14 14:23:12.500,-186.98,-75.4
41.10531,29.02167,2025-03-14 14:23:13.024,-186.81,-74.9
41.10531,29.02167,2025-03-14 14:23:13.499,-186.81,-74.8
41.10531,29.02167,2025-03-14 14:23:13.999,-186.81,-74.5
41.10532,29.02167,2025-03-14 14:23:14.500,-186.72,-78.0
41.10533,29.02167,2025-03-14 14:23:15.024,-186.64,-79.7
41.10533,29.02167,2025-03-14 14:23:15.499,-186.64,-75.0
41.10533,29.02167,2025-03-14 14:23:15.998,-186.64,-70.8
41.10534,29.02167,2025-03-14 14:23:16.500,-186.55,-71.1
41.10536,29.02167,2025-03-14 14:23:17.026,-186.39,-73.9
41.10536,29.02167,2025-03-14 14:23:17.499,-186.39,-71.0
41.10537,29.02166,2025-03-14 14:23:18.027,-186.19,-68.4
41.10537,29.02166,2025-03-14 14:23:18.499,-186.19,-69.1
41.10538,29.02166,2025-03-14 14:23:19.161,-186.11,-65.8
41.10538,29.02166,2025-03-14 14:23:19.500,-186.11,-67.0
41.1054,29.02166,2025-03-14 14:23:20.021,-185.94,-63.9
41.1054,29.02166,2025-03-14 14:23:20.499,-185.94,-67.9
41.10541,29.02166,2025-03-14 14:23:21.163,-185.87,-68.7
41.10541,29.02166,2025-03-14 14:23:21.498,-185.87,-64.6
41.10542,29.02166,2025-03-14 14:23:22.027,-185.79,-64.5
41.10542,29.02166,2025-03-14 14:23:22.499,-185.79,-61.3
41.10543,29.02166,2025-03-14 14:23:23.017,-185.71,-65.0
41.10543,29.02166,2025-03-14 14:23:23.500,-185.71,-64.9
41.10543,29.02166,2025-03-14 14:23:23.998,-185.71,-64.3
