Latitude,Longitude,Time,Predicted Value,Actual Value
41.10542,29.02764,2025-03-14 12:15:25.585,-52.51,-65.0
41.10538,29.02758,2025-03-14 12:15:26.020,-52.74,-67.4
41.10536,29.02755,2025-03-14 12:15:26.588,-53.39,-65.9
41.10534,29.02753,2025-03-14 12:15:27.027,-53.83,-65.9
41.10534,29.02753,2025-03-14 12:15:27.592,-53.83,-63.6
41.10532,29.02746,2025-03-14 12:15:28.012,-56.12,-63.2
41.10531,29.02743,2025-03-14 12:15:28.597,-57.06,-63.3
41.1053,29.0274,2025-03-14 12:15:29.025,-57.97,-63.2
41.1053,29.02736,2025-03-14 12:15:29.600,-59.24,-68.2
41.10529,29.02732,2025-03-14 12:15:30.029,-60.37,-65.2
41.10529,29.02732,2025-03-14 12:15:30.603,-60.37,-67.3
41.10528,29.02723,2025-03-14 12:15:31.011,-62.84,-69.2
41.10528,29.02718,2025-03-14 12:15:31.607,-64.17,-72.4
41.10527,29.02713,2025-03-14 12:15:32.020,-65.32,-76.5
41.10527,29.02713,2025-03-14 12:15:32.610,-65.32,-73.3
41.10526,29.02705,2025-03-14 12:15:33.018,-67.1,-73.1
41.10525,29.027,2025-03-14 12:15:33.613,-68.1,-73.6
41.10525,29.02696,2025-03-14 12:15:34.022,-68.95,-74.4
41.10524,29.02691,2025-03-14 12:15:34.618,-69.86,-74.5
41.10524,29.02686,2025-03-14 12:15:35.023,-70.83,-71.4
41.10523,29.02681,2025-03-14 12:15:35.623,-71.66,-73.6
41.10522,29.02677,2025-03-14 12:15:36.034,-72.27,-74.3
41.10522,29.02677,2025-03-14 12:15:36.627,-72.27,-71.2
41.10521,29.02668,2025-03-14 12:15:37.019,-73.7,-69.9
41.10521,29.02668,2025-03-14 12:15:37.630,-73.7,-70.4
41.10519,29.02659,2025-03-14 12:15:38.016,-74.94,-70.6
41.10519,29.02654,2025-03-14 12:15:38.633,-75.69,-71.1
41.10518,29.02649,2025-03-14 12:15:39.028,-76.33,-70.9
41.10518,29.02649,2025-03-14 12:15:39.636,-76.33,-69.3
41.10517,29.02639,2025-03-14 12:15:40.018,-77.63,-69.8
41.10517,29.02639,2025-03-14 12:15:40.640,-77.63,-70.2
41.10515,29.0263,2025-03-14 12:15:41.009,-78.63,-71.5
41.10514,29.02625,2025-03-14 12:15:41.644,-79.17,-72.9
41.10513,29.0262,2025-03-14 12:15:42.028,-79.7,-76.2
41.10513,29.0262,2025-03-14 12:15:42.649,-79.7,-74.8
41.10512,29.02608,2025-03-14 12:15:43.008,-81.0,-72.4
41.10511,29.02603,2025-03-14 12:15:43.649,-81.48,-70.8
41.1051,29.02598,2025-03-14 12:15:44.034,-81.94,-70.5
41.1051,29.02598,2025-03-14 12:15:44.652,-81.94,-71.1
41.10509,29.02588,2025-03-14 12:15:45.368,-82.9,-71.6
41.10508,29.02583,2025-03-14 12:15:45.654,-83.33,-73.8
41.10508,29.02578,2025-03-14 12:15:46.024,-83.81,-73.0
41.10508,29.02578,2025-03-14 12:15:46.664,-83.81,-75.8
41.10506,29.02568,2025-03-14 12:15:47.370,-84.62,-78.5
41.10505,29.02562,2025-03-14 12:15:47.667,-85.09,-76.0
41.10504,29.02556,2025-03-14 12:15:48.016,-85.56,-76.5
41.10504,29.02556,2025-03-14 12:15:48.668,-85.56,-75.2
41.10502,29.02544,2025-03-14 12:15:49.372,-86.45,-77.9
41.10501,29.02538,2025-03-14 12:15:49.672,-86.88,-77.3
41.105,29.02532,2025-03-14 12:15:50.016,-87.31,-75.7
41.105,29.02532,2025-03-14 12:15:50.676,-87.31,-75.1
41.10499,29.0252,2025-03-14 12:15:51.373,-88.17,-76.3
41.10498,29.02514,2025-03-14 12:15:51.679,-88.56,-76.8
41.10497,29.02508,2025-03-14 12:15:52.016,-88.95,-76.2
41.10496,29.02502,2025-03-14 12:15:52.683,-89.32,-76.6
41.10495,29.02496,2025-03-14 12:15:53.375,-89.69,-77.9
41.10495,29.02496,2025-03-14 12:15:53.686,-89.69,-79.9
41.10493,29.02485,2025-03-14 12:15:54.016,-90.33,-80.8
41.10492,29.0248,2025-03-14 12:15:54.688,-90.61,-78.7
41.10491,29.02474,2025-03-14 12:15:55.378,-90.95,-80.2
41.10491,29.02474,2025-03-14 12:15:55.691,-90.95,-80.1
41.1049,29.02465,2025-03-14 12:15:56.037,-91.48,-79.9
41.10489,29.0246,2025-03-14 12:15:56.697,-91.74,-81.1
41.10489,29.02455,2025-03-14 12:15:57.380,-92.04,-79.8
41.10488,29.02451,2025-03-14 12:15:57.700,-92.24,-82.2
41.10487,29.02446,2025-03-14 12:15:58.501,-92.49,-88.5
41.10487,29.02437,2025-03-14 12:15:59.018,-93.02,-84.1
41.10487,29.02437,2025-03-14 12:15:59.500,-93.02,-85.9
41.10486,29.02433,2025-03-14 12:15:59.999,-93.2,-86.5
41.10485,29.02428,2025-03-14 12:16:00.500,-93.44,-84.6
41.10483,29.02418,2025-03-14 12:16:01.009,-93.91,-87.1
41.10483,29.02418,2025-03-14 12:16:01.500,-93.91,-85.5
41.10481,29.02409,2025-03-14 12:16:02.004,-94.31,-86.2
41.10481,29.02409,2025-03-14 12:16:02.501,-94.31,-83.1
41.10479,29.02399,2025-03-14 12:16:03.014,-94.75,-84.8
41.10479,29.02399,2025-03-14 12:16:03.500,-94.75,-86.5
41.10478,29.02389,2025-03-14 12:16:04.013,-95.23,-87.5
41.10478,29.02389,2025-03-14 12:16:04.500,-95.23,-88.0
41.10477,29.02377,2025-03-14 12:16:05.009,-95.79,-87.0
41.10477,29.02377,2025-03-14 12:16:05.499,-95.79,-82.7
41.10476,29.02365,2025-03-14 12:16:06.012,-96.33,-88.0
41.10476,29.02365,2025-03-14 12:16:06.499,-96.33,-85.3
41.10475,29.02353,2025-03-14 12:16:07.003,-96.85,-84.3
41.10475,29.02353,2025-03-14 12:16:07.500,-96.85,-89.3
41.10474,29.02343,2025-03-14 12:16:08.006,-97.28,-91.6
41.10474,29.02343,2025-03-14 12:16:08.500,-97.28,-92.4
41.10474,29.02335,2025-03-14 12:16:09.004,-97.64,-91.4
41.10474,29.02335,2025-03-14 12:16:09.499,-97.64,-92.1
41.10474,29.02328,2025-03-14 12:16:10.021,-97.95,-90.1
41.10474,29.02328,2025-03-14 12:16:10.499,-97.95,-89.4
41.10474,29.02322,2025-03-14 12:16:11.043,-98.21,-89.2
41.10474,29.02322,2025-03-14 12:16:11.500,-98.21,-87.7
41.10473,29.02317,2025-03-14 12:16:12.019,-98.39,-90.3
41.10473,29.02317,2025-03-14 12:16:12.499,-98.39,-90.2
41.10472,29.02313,2025-03-14 12:16:13.020,-98.52,-92.1
41.10472,29.02313,2025-03-14 12:16:13.565,-98.52,-90.8
41.10472,29.02313,2025-03-14 12:16:13.565,-98.52,-91.8
41.10589,29.02653,2025-03-14 12:20:20.028,-190.45,-91.5
41.10589,29.02653,2025-03-14 12:20:20.619,-190.45,-93.1
41.10583,29.02655,2025-03-14 12:20:21.050,-189.87,-92.4
41.1058,29.02656,2025-03-14 12:20:21.705,-189.58,-92.2
41.10578,29.02656,2025-03-14 12:20:22.041,-189.48,-91.6
41.10578,29.02656,2025-03-14 12:20:22.624,-189.48,-91.5
41.10572,29.02657,2025-03-14 12:20:23.053,-110.98,-89.3
41.10572,29.02657,2025-03-14 12:20:23.831,-110.98,-85.1
41.10566,29.02657,2025-03-14 12:20:24.071,-92.61,-81.7
41.10566,29.02657,2025-03-14 12:20:24.633,-92.61,-72.8
41.1056,29.02658,2025-03-14 12:20:25.078,-86.83,-75.7
41.10557,29.02658,2025-03-14 12:20:25.709,-84.89,-73.4
41.10554,29.02659,2025-03-14 12:20:26.081,-83.19,-75.9
41.10554,29.02659,2025-03-14 12:20:26.642,-83.19,-73.1
41.10549,29.0266,2025-03-14 12:20:27.499,-80.92,-76.1
41.10544,29.0266,2025-03-14 12:20:28.004,-79.24,-77.0
41.10544,29.0266,2025-03-14 12:20:28.499,-79.24,-73.9
41.1054,29.02661,2025-03-14 12:20:29.014,-77.99,-76.1
