Latitude,Longitude,Time,Predicted Value,Actual Value
41.10673,29.02858,2025-03-14 12:14:57.499,-97.3,-77.4
41.10668,29.02851,2025-03-14 12:14:58.017,-99.29,-74.5
41.10668,29.02851,2025-03-14 12:14:58.500,-99.29,-73.5
41.10663,29.02845,2025-03-14 12:14:59.017,-101.87,-81.9
41.10663,29.02845,2025-03-14 12:14:59.499,-101.87,-79.5
41.10657,29.02838,2025-03-14 12:15:00.035,-109.11,-79.6
41.10657,29.02838,2025-03-14 12:15:00.502,-109.11,-78.2
41.10653,29.02833,2025-03-14 12:15:01.012,-191.28,-79.8
41.10653,29.02833,2025-03-14 12:15:01.502,-191.28,-77.0
41.10649,29.02828,2025-03-14 12:15:02.014,-190.5,-75.7
41.10649,29.02828,2025-03-14 12:15:02.507,-190.5,-79.7
41.10646,29.02823,2025-03-14 12:15:03.014,-189.86,-80.9
41.10646,29.02823,2025-03-14 12:15:03.510,-189.86,-81.9
41.10642,29.02818,2025-03-14 12:15:04.029,-189.04,-81.9
41.10642,29.02818,2025-03-14 12:15:04.511,-189.04,-80.6
41.10637,29.02813,2025-03-14 12:15:05.018,-188.02,-83.4
41.10637,29.02813,2025-03-14 12:15:05.514,-188.02,-83.9
41.10632,29.02805,2025-03-14 12:15:06.013,-186.85,-79.3
41.1063,29.02802,2025-03-14 12:15:06.519,-186.39,-79.1
41.10627,29.02798,2025-03-14 12:15:07.014,-185.69,-84.3
41.10625,29.02795,2025-03-14 12:15:07.523,-185.22,-82.2
41.10623,29.02792,2025-03-14 12:15:08.027,-184.74,-81.1
41.10623,29.02792,2025-03-14 12:15:08.528,-184.74,-76.2
41.10619,29.02788,2025-03-14 12:15:09.022,-183.81,-73.5
41.10619,29.02788,2025-03-14 12:15:09.529,-183.81,-78.6
41.10617,29.02784,2025-03-14 12:15:10.011,-183.32,-73.0
41.10616,29.02782,2025-03-14 12:15:10.534,-183.09,-71.9
41.10614,29.02781,2025-03-14 12:15:11.025,-182.61,-71.9
41.10613,29.02779,2025-03-14 12:15:11.537,-182.38,-70.2
41.10612,29.02778,2025-03-14 12:15:12.027,-182.14,-71.0
41.1061,29.02778,2025-03-14 12:15:12.541,-181.63,-72.3
41.10609,29.02777,2025-03-14 12:15:13.043,-181.38,-74.3
41.10609,29.02777,2025-03-14 12:15:13.544,-181.38,-74.1
41.10605,29.02777,2025-03-14 12:15:14.028,-180.31,-74.8
41.10605,29.02777,2025-03-14 12:15:14.547,-180.31,-77.7
41.10601,29.02777,2025-03-14 12:15:15.338,-179.17,-78.6
41.10601,29.02777,2025-03-14 12:15:15.552,-179.17,-77.4
41.10596,29.02778,2025-03-14 12:15:16.015,-177.63,-77.5
41.10593,29.02779,2025-03-14 12:15:16.555,-176.64,-79.4
41.1059,29.02779,2025-03-14 12:15:17.340,-175.61,-79.2
41.10587,29.0278,2025-03-14 12:15:17.558,-174.5,-75.4
41.10584,29.02781,2025-03-14 12:15:18.023,-173.34,-75.2
41.10584,29.02781,2025-03-14 12:15:18.562,-173.34,-72.3
41.10577,29.02781,2025-03-14 12:15:19.341,-170.41,-69.4
41.10574,29.02781,2025-03-14 12:15:19.565,-169.03,-72.9
41.10571,29.02781,2025-03-14 12:15:20.015,-167.58,-69.2
41.10567,29.02781,2025-03-14 12:15:20.570,-165.55,-72.5
41.10564,29.0278,2025-03-14 12:15:21.345,-164.01,-76.7
41.10561,29.02778,2025-03-14 12:15:21.573,-162.61,-76.9
41.10558,29.02777,2025-03-14 12:15:22.026,-161.26,-79.3
41.10555,29.02775,2025-03-14 12:15:22.576,-160.35,-80.4
41.10552,29.02773,2025-03-14 12:15:23.347,-159.91,-80.3
41.10552,29.02773,2025-03-14 12:15:23.806,-159.91,-82.7
41.10546,29.02769,2025-03-14 12:15:24.499,-160.67,-81.3
41.10544,29.02766,2025-03-14 12:15:24.849,-161.98,-82.8
41.10544,29.02766,2025-03-14 12:15:24.849,-161.98,-83.2
41.1062,29.02646,2025-03-14 12:20:14.601,-193.34,-96.8
41.10614,29.02647,2025-03-14 12:20:15.003,-192.8,-94.2
41.10612,29.02647,2025-03-14 12:20:15.694,-192.65,-91.7
41.10609,29.02647,2025-03-14 12:20:16.006,-192.42,-91.4
41.10606,29.02647,2025-03-14 12:20:16.606,-192.21,-94.9
41.10603,29.02648,2025-03-14 12:20:17.017,-191.9,-93.9
41.10603,29.02648,2025-03-14 12:20:17.695,-191.9,-95.6
41.10598,29.02649,2025-03-14 12:20:18.033,-191.46,-98.4
41.10596,29.0265,2025-03-14 12:20:18.612,-191.22,-99.1
41.10594,29.02651,2025-03-14 12:20:19.040,-190.98,-98.6
41.10591,29.02652,2025-03-14 12:20:19.619,-190.68,-99.8
41.10761,29.02915,2025-03-14 12:23:14.183,-104.96,-80.9
41.10761,29.02915,2025-03-14 12:23:14.501,-104.96,-81.0
41.10758,29.02915,2025-03-14 12:23:15.188,-104.26,-84.1
41.10758,29.02915,2025-03-14 12:23:15.520,-104.26,-87.3
41.10755,29.02915,2025-03-14 12:23:16.191,-103.57,-86.7
41.10755,29.02915,2025-03-14 12:23:16.553,-103.57,-86.8
41.10751,29.02915,2025-03-14 12:23:17.499,-102.68,-87.9
41.10751,29.02915,2025-03-14 12:23:17.930,-102.68,-90.6
41.10747,29.02914,2025-03-14 12:23:18.499,-102.0,-90.2
41.10745,29.02914,2025-03-14 12:23:18.571,-101.57,-90.8
41.10743,29.02913,2025-03-14 12:23:19.500,-101.33,-90.6
41.10743,29.02913,2025-03-14 12:23:19.932,-101.33,-90.7
41.10739,29.02911,2025-03-14 12:23:20.206,-100.85,-92.1
41.10683,29.02856,2025-03-14 12:23:30.869,-104.16,-76.5
41.10679,29.02852,2025-03-14 12:23:31.500,-105.94,-78.5
41.10674,29.02845,2025-03-14 12:23:32.010,-118.02,-73.9
41.10674,29.02845,2025-03-14 12:23:32.500,-118.02,-80.9
41.10668,29.02838,2025-03-14 12:23:33.009,-193.47,-82.1
41.10668,29.02838,2025-03-14 12:23:33.499,-193.47,-80.2
41.10663,29.02832,2025-03-14 12:23:34.011,-192.62,-77.9
41.10663,29.02832,2025-03-14 12:23:34.500,-192.62,-78.2
41.10659,29.02828,2025-03-14 12:23:35.017,-191.95,-75.0
41.10659,29.02828,2025-03-14 12:23:35.500,-191.95,-76.9
41.10657,29.02825,2025-03-14 12:23:35.999,-191.57,-78.2
41.10655,29.02823,2025-03-14 12:23:36.499,-191.22,-81.7
41.10651,29.02818,2025-03-14 12:23:37.012,-190.47,-82.7
41.10651,29.02818,2025-03-14 12:23:37.499,-190.47,-82.4
41.10646,29.02812,2025-03-14 12:23:38.004,-189.51,-82.0
41.10646,29.02812,2025-03-14 12:23:38.500,-189.51,-83.3
41.10641,29.02806,2025-03-14 12:23:39.014,-188.52,-82.0
41.10641,29.02806,2025-03-14 12:23:39.500,-188.52,-78.0
41.10636,29.02799,2025-03-14 12:23:40.012,-187.47,-79.0
41.10636,29.02799,2025-03-14 12:23:40.499,-187.47,-81.2
41.10631,29.02793,2025-03-14 12:23:41.017,-186.41,-80.6
41.10631,29.02793,2025-03-14 12:23:41.501,-186.41,-81.7
41.10629,29.02789,2025-03-14 12:23:42.016,-185.97,-77.5
41.10629,29.02789,2025-03-14 12:23:42.500,-185.97,-73.1
41.10628,29.02785,2025-03-14 12:23:43.013,-185.74,-72.4
41.10628,29.02785,2025-03-14 12:23:43.500,-185.74,-75.5
41.10627,29.02782,2025-03-14 12:23:44.008,-185.54,-72.3
41.10627,29.02782,2025-03-14 12:23:44.499,-185.54,-70.0
41.10627,29.02779,2025-03-14 12:23:45.012,-185.55,-72.1
41.10627,29.02779,2025-03-14 12:23:45.501,-185.55,-67.7
41.10627,29.02776,2025-03-14 12:23:46.019,-185.58,-66.1
41.10627,29.02776,2025-03-14 12:23:46.500,-185.58,-67.9
41.10629,29.02773,2025-03-14 12:23:47.013,-186.02,-70.6
41.10629,29.02773,2025-03-14 12:23:47.499,-186.02,-67.9
41.10631,29.02772,2025-03-14 12:23:48.017,-186.44,-71.7
41.10631,29.02772,2025-03-14 12:23:48.500,-186.44,-69.2
41.10634,29.02771,2025-03-14 12:23:49.012,-187.03,-66.6
41.10634,29.02771,2025-03-14 12:23:49.499,-187.03,-63.5
41.10637,29.02771,2025-03-14 12:23:50.011,-187.6,-65.9
41.10637,29.02771,2025-03-14 12:23:50.500,-187.6,-66.1
41.10641,29.0277,2025-03-14 12:23:51.011,-188.34,-63.7
41.10641,29.0277,2025-03-14 12:23:51.499,-188.34,-67.6
41.10645,29.02769,2025-03-14 12:23:52.025,-189.05,-64.4
41.10645,29.02769,2025-03-14 12:23:52.500,-189.05,-66.1
41.1065,29.02767,2025-03-14 12:23:53.016,-189.91,-64.1
41.1065,29.02767,2025-03-14 12:23:53.501,-189.91,-63.8
41.10657,29.02766,2025-03-14 12:23:54.020,-191.02,-65.9
41.10657,29.02766,2025-03-14 12:23:54.500,-191.02,-69.2
41.10663,29.02764,2025-03-14 12:23:55.009,-191.94,-67.5
41.10663,29.02764,2025-03-14 12:23:55.500,-191.94,-66.3
41.1067,29.02762,2025-03-14 12:23:56.010,-192.95,-65.5
41.1067,29.02762,2025-03-14 12:23:56.499,-192.95,-66.2
41.10678,29.0276,2025-03-14 12:23:57.004,-194.03,-68.8
41.10678,29.0276,2025-03-14 12:23:57.501,-194.03,-71.5
41.10687,29.02758,2025-03-14 12:23:58.022,-195.18,-70.7
41.10687,29.02758,2025-03-14 12:23:58.500,-195.18,-71.7
41.10696,29.02756,2025-03-14 12:23:59.005,-196.25,-70.5
41.10696,29.02756,2025-03-14 12:23:59.500,-196.25,-69.9
41.10705,29.02754,2025-03-14 12:24:00.228,-197.26,-73.4
41.10705,29.02754,2025-03-14 12:24:00.499,-197.26,-74.1
41.10712,29.02752,2025-03-14 12:24:01.011,-198.01,-77.2
41.10712,29.02752,2025-03-14 12:24:01.500,-198.01,-74.2
41.1072,29.0275,2025-03-14 12:24:02.006,-198.83,-70.9
41.1072,29.0275,2025-03-14 12:24:02.500,-198.83,-69.7
41.10728,29.02748,2025-03-14 12:24:03.017,-199.62,-71.4
41.10728,29.02748,2025-03-14 12:24:03.500,-199.62,-72.9
41.10737,29.02745,2025-03-14 12:24:04.020,-200.47,-72.4
41.10737,29.02745,2025-03-14 12:24:04.499,-200.47,-75.6
41.10746,29.02743,2025-03-14 12:24:05.009,-201.27,-76.7
41.10746,29.02743,2025-03-14 12:24:05.501,-201.27,-74.6
41.10755,29.02741,2025-03-14 12:24:06.031,-202.03,-74.0
41.10755,29.02741,2025-03-14 12:24:06.500,-202.03,-74.1
41.10764,29.02739,2025-03-14 12:24:07.017,-202.76,-74.6
41.10764,29.02739,2025-03-14 12:24:07.500,-202.76,-75.0
41.10772,29.02737,2025-03-14 12:24:08.020,-203.39,-73.4
41.10772,29.02737,2025-03-14 12:24:08.499,-203.39,-71.7
41.10779,29.02737,2025-03-14 12:24:09.018,-203.91,-71.4
41.10779,29.02737,2025-03-14 12:24:09.500,-203.91,-72.0
41.10784,29.02736,2025-03-14 12:24:10.007,-204.28,-74.3
41.10784,29.02736,2025-03-14 12:24:10.499,-204.28,-73.4
41.10786,29.02736,2025-03-14 12:24:11.017,-204.42,-73.0
41.10786,29.02736,2025-03-14 12:24:11.499,-204.42,-73.6
41.10786,29.02736,2025-03-14 12:24:11.873,-204.42,-72.8
41.10753,29.01915,2025-03-14 12:26:04.000,-222.57,-121.4
41.10751,29.01911,2025-03-14 12:26:04.499,-222.62,-122.2
41.10749,29.01906,2025-03-14 12:26:05.010,-222.7,-114.6
41.10749,29.01906,2025-03-14 12:26:05.500,-222.7,-112.6
41.10748,29.01903,2025-03-14 12:26:05.999,-222.75,-108.4
41.10746,29.019,2025-03-14 12:26:06.500,-222.79,-113.2
41.10744,29.01899,2025-03-14 12:26:07.021,-222.79,-113.7
41.10744,29.01899,2025-03-14 12:26:07.499,-222.79,-110.2
41.10742,29.01897,2025-03-14 12:26:08.017,-222.81,-111.2
41.10742,29.01897,2025-03-14 12:26:08.501,-222.81,-112.1
41.10742,29.01895,2025-03-14 12:26:09.041,-222.85,-110.7
41.10742,29.01895,2025-03-14 12:26:09.500,-222.85,-112.3
41.1074,29.01892,2025-03-14 12:26:10.018,-222.89,-114.2
41.1074,29.01892,2025-03-14 12:26:10.500,-222.89,-114.6
41.10739,29.01889,2025-03-14 12:26:11.025,-222.94,-116.4
41.10739,29.01889,2025-03-14 12:26:11.500,-222.94,-124.5
41.10739,29.01889,2025-03-14 12:26:11.737,-222.94,-130.0
