Latitude,Longitude,Time,Predicted Value,Actual Value
41.10784,29.02608,2025-03-14 12:19:34.242,-76.58,-87.0
41.10784,29.02608,2025-03-14 12:19:34.700,-76.58,-87.0
41.10783,29.02611,2025-03-14 12:19:35.244,-76.28,-87.4
41.10783,29.02611,2025-03-14 12:19:35.519,-76.28,-84.0
41.10783,29.02613,2025-03-14 12:19:36.247,-76.1,-88.3
41.10783,29.02613,2025-03-14 12:19:36.703,-76.1,-90.9
41.10783,29.02614,2025-03-14 12:19:37.249,-76.01,-90.3
41.10783,29.02614,2025-03-14 12:19:37.523,-76.01,-90.8
41.10782,29.02615,2025-03-14 12:19:38.252,-75.89,-89.9
41.10782,29.02615,2025-03-14 12:19:38.704,-75.89,-89.3
41.1078,29.02616,2025-03-14 12:19:39.254,-75.75,-90.5
41.1078,29.02616,2025-03-14 12:19:39.749,-75.75,-87.1
41.10781,29.02616,2025-03-14 12:19:40.257,-75.78,-87.0
41.10781,29.02616,2025-03-14 12:19:40.707,-75.78,-89.8
41.1078,29.02617,2025-03-14 12:19:41.260,-75.66,-89.8
41.1078,29.02617,2025-03-14 12:19:41.569,-75.66,-90.4
41.1078,29.02617,2025-03-14 12:19:42.262,-75.66,-84.9
41.10778,29.02618,2025-03-14 12:19:43.021,-75.52,-88.8
41.10778,29.02618,2025-03-14 12:19:43.264,-75.52,-91.8
41.10778,29.02618,2025-03-14 12:19:43.568,-75.52,-91.3
41.10775,29.02619,2025-03-14 12:19:44.500,-75.37,-86.1
41.10772,29.02619,2025-03-14 12:19:45.013,-75.33,-91.2
41.10772,29.02619,2025-03-14 12:19:45.502,-75.33,-91.7
41.10767,29.0262,2025-03-14 12:19:46.013,-75.19,-94.7
41.10767,29.0262,2025-03-14 12:19:46.499,-75.19,-96.0
41.1076,29.02622,2025-03-14 12:19:47.019,-75.01,-92.9
41.1076,29.02622,2025-03-14 12:19:47.500,-75.01,-95.3
41.10754,29.02622,2025-03-14 12:19:48.019,-75.05,-95.1
41.10754,29.02622,2025-03-14 12:19:48.498,-75.05,-94.6
41.10746,29.02624,2025-03-14 12:19:49.015,-74.99,-95.9
41.10746,29.02624,2025-03-14 12:19:49.499,-74.99,-96.3
41.10739,29.02625,2025-03-14 12:19:50.012,-75.07,-96.6
41.10739,29.02625,2025-03-14 12:19:50.499,-75.07,-94.8
41.10733,29.02627,2025-03-14 12:19:51.013,-75.09,-96.1
41.10733,29.02627,2025-03-14 12:19:51.499,-75.09,-95.6
41.10726,29.02628,2025-03-14 12:19:52.018,-75.25,-95.3
41.10726,29.02628,2025-03-14 12:19:52.607,-75.25,-96.1
41.10721,29.0263,2025-03-14 12:19:53.032,-75.3,-94.3
41.10721,29.0263,2025-03-14 12:19:53.632,-75.3,-92.9
41.10715,29.02631,2025-03-14 12:19:54.014,-75.5,-93.9
41.10715,29.02631,2025-03-14 12:19:54.721,-75.5,-94.1
41.10709,29.02633,2025-03-14 12:19:55.008,-75.65,-94.8
41.10709,29.02633,2025-03-14 12:19:55.668,-75.65,-91.9
41.10703,29.02635,2025-03-14 12:19:56.002,-75.83,-91.4
41.107,29.02635,2025-03-14 12:19:56.671,-76.0,-90.8
41.10697,29.02636,2025-03-14 12:19:57.024,-76.1,-91.7
41.10697,29.02636,2025-03-14 12:19:57.499,-76.1,-81.4
41.1069,29.02638,2025-03-14 12:19:58.028,-76.39,-85.6
41.1069,29.02638,2025-03-14 12:19:58.676,-76.39,-90.3
41.10684,29.02639,2025-03-14 12:19:59.003,-76.7,-88.6
41.1068,29.0264,2025-03-14 12:19:59.679,-76.89,-93.8
41.10677,29.02641,2025-03-14 12:20:00.013,-77.03,-92.9
