Latitude,Longitude,Time,Predicted Value,Actual Value
41.10532,29.02746,2025-03-14 12:15:28.499,-56.12,-68.5
41.1053,29.0274,2025-03-14 12:15:29.060,-57.97,-70.2
41.1053,29.0274,2025-03-14 12:15:29.499,-57.97,-70.3
41.10529,29.02732,2025-03-14 12:15:30.063,-60.37,-71.3
41.10529,29.02732,2025-03-14 12:15:30.500,-60.37,-75.3
41.10528,29.02723,2025-03-14 12:15:31.066,-62.84,-75.8
41.10528,29.02723,2025-03-14 12:15:31.500,-62.84,-79.9
41.10527,29.02713,2025-03-14 12:15:32.068,-65.32,-80.4
41.10527,29.02713,2025-03-14 12:15:32.499,-65.32,-76.5
41.10526,29.02705,2025-03-14 12:15:33.070,-67.1,-76.3
41.10526,29.02705,2025-03-14 12:15:33.498,-67.1,-74.1
41.10525,29.02696,2025-03-14 12:15:34.072,-68.95,-75.1
41.10525,29.02696,2025-03-14 12:15:34.499,-68.95,-73.2
41.10524,29.02686,2025-03-14 12:15:35.077,-70.83,-75.6
41.10524,29.02686,2025-03-14 12:15:35.499,-70.83,-77.6
41.10522,29.02677,2025-03-14 12:15:36.080,-72.27,-74.5
41.10522,29.02677,2025-03-14 12:15:36.499,-72.27,-70.9
41.10521,29.02668,2025-03-14 12:15:37.082,-73.7,-70.1
41.10521,29.02668,2025-03-14 12:15:37.500,-73.7,-72.6
41.10519,29.02659,2025-03-14 12:15:38.084,-74.94,-73.6
41.10519,29.02659,2025-03-14 12:15:38.499,-74.94,-69.9
41.10518,29.02649,2025-03-14 12:15:39.086,-76.33,-67.5
41.10518,29.02649,2025-03-14 12:15:39.500,-76.33,-70.3
41.10517,29.02639,2025-03-14 12:15:40.277,-77.63,-71.1
41.10517,29.02639,2025-03-14 12:15:40.499,-77.63,-71.1
41.10515,29.0263,2025-03-14 12:15:41.008,-78.63,-70.2
41.10515,29.0263,2025-03-14 12:15:41.500,-78.63,-73.1
41.10513,29.0262,2025-03-14 12:15:42.034,-79.7,-74.7
41.10513,29.0262,2025-03-14 12:15:42.500,-79.7,-74.8
41.10512,29.02608,2025-03-14 12:15:43.368,-81.0,-71.1
41.10512,29.02608,2025-03-14 12:15:43.775,-81.0,-72.0
41.1051,29.02598,2025-03-14 12:15:44.278,-81.94,-72.3
41.1051,29.02598,2025-03-14 12:15:44.784,-81.94,-73.4
41.10509,29.02588,2025-03-14 12:15:45.225,-82.9,-74.4
41.10508,29.02583,2025-03-14 12:15:45.798,-83.33,-78.5
41.10508,29.02578,2025-03-14 12:15:46.381,-83.81,-79.2
41.10508,29.02578,2025-03-14 12:15:46.800,-83.81,-79.6
41.10506,29.02568,2025-03-14 12:15:47.022,-84.62,-78.6
41.10506,29.02568,2025-03-14 12:15:47.801,-84.62,-79.2
41.10504,29.02556,2025-03-14 12:15:48.011,-85.56,-80.2
41.10503,29.0255,2025-03-14 12:15:48.805,-86.01,-80.9
41.10502,29.02544,2025-03-14 12:15:49.015,-86.45,-82.9
41.10501,29.02538,2025-03-14 12:15:49.809,-86.88,-81.8
41.105,29.02532,2025-03-14 12:15:50.386,-87.31,-79.4
41.10499,29.02526,2025-03-14 12:15:50.812,-87.72,-78.4
41.10499,29.0252,2025-03-14 12:15:51.332,-88.17,-79.2
41.10498,29.02514,2025-03-14 12:15:51.814,-88.56,-79.1
41.10497,29.02508,2025-03-14 12:15:52.389,-88.95,-77.0
41.10496,29.02502,2025-03-14 12:15:52.817,-89.32,-77.1
41.10495,29.02496,2025-03-14 12:15:53.049,-89.69,-79.4
41.10495,29.02496,2025-03-14 12:15:53.819,-89.69,-80.1
41.10493,29.02485,2025-03-14 12:15:54.391,-90.33,-80.5
41.10493,29.02485,2025-03-14 12:15:54.821,-90.33,-81.5
41.10491,29.02474,2025-03-14 12:15:55.078,-90.95,-81.1
41.10491,29.02474,2025-03-14 12:15:55.823,-90.95,-81.1
41.1049,29.02465,2025-03-14 12:15:56.392,-91.48,-79.9
41.10489,29.0246,2025-03-14 12:15:56.999,-91.74,-79.2
41.10489,29.02455,2025-03-14 12:15:57.109,-92.04,-80.1
41.10488,29.02451,2025-03-14 12:15:57.999,-92.24,-83.7
41.10487,29.02446,2025-03-14 12:15:58.499,-92.49,-85.2
