Latitude,Longitude,Time,Predicted Value,Actual Value
41.10753,29.02274,2025-03-14 12:18:53.581,-174.84,-77.8
41.10752,29.02276,2025-03-14 12:18:54.019,-174.24,-81.8
41.10752,29.02276,2025-03-14 12:18:54.643,-174.24,-79.2
41.10752,29.0228,2025-03-14 12:18:55.018,-173.26,-78.6
41.10752,29.0228,2025-03-14 12:18:55.585,-173.26,-80.6
41.10752,29.02285,2025-03-14 12:18:56.009,-171.97,-83.0
41.10753,29.02288,2025-03-14 12:18:56.645,-171.33,-80.2
41.10753,29.02291,2025-03-14 12:18:57.026,-170.51,-82.8
41.10753,29.02291,2025-03-14 12:18:57.591,-170.51,-81.2
41.10753,29.02298,2025-03-14 12:18:58.014,-168.49,-77.9
41.10754,29.02303,2025-03-14 12:18:58.650,-167.28,-77.5
41.10754,29.02308,2025-03-14 12:18:59.021,-75.07,-74.1
41.10755,29.02313,2025-03-14 12:18:59.595,-61.62,-74.5
41.10756,29.02318,2025-03-14 12:19:00.029,-55.5,-76.2
41.10756,29.02318,2025-03-14 12:19:00.653,-55.5,-76.8
41.10758,29.02327,2025-03-14 12:19:01.017,-49.47,-72.6
41.10758,29.02327,2025-03-14 12:19:01.600,-49.47,-67.2
41.10759,29.02336,2025-03-14 12:19:02.015,-46.55,-66.9
41.10759,29.02336,2025-03-14 12:19:02.654,-46.55,-70.2
41.10761,29.02342,2025-03-14 12:19:03.011,-46.71,-65.0
41.10761,29.02342,2025-03-14 12:19:03.604,-46.71,-60.5
41.10762,29.02346,2025-03-14 12:19:04.002,-47.06,-60.8
41.10762,29.02348,2025-03-14 12:19:04.657,-47.07,-63.4
41.10763,29.0235,2025-03-14 12:19:05.012,-47.65,-63.4
41.10763,29.02352,2025-03-14 12:19:05.609,-47.77,-66.0
41.10764,29.02354,2025-03-14 12:19:06.021,-48.41,-66.9
41.10764,29.02354,2025-03-14 12:19:06.659,-48.41,-67.9
41.10765,29.02359,2025-03-14 12:19:07.016,-49.39,-65.5
41.10766,29.02362,2025-03-14 12:19:07.612,-50.19,-67.0
41.10767,29.02364,2025-03-14 12:19:08.026,-50.85,-65.4
41.10767,29.02364,2025-03-14 12:19:08.663,-50.85,-62.1
41.10768,29.02371,2025-03-14 12:19:09.012,-52.28,-57.1
41.10769,29.02375,2025-03-14 12:19:09.618,-53.26,-57.7
41.1077,29.02379,2025-03-14 12:19:10.048,-54.21,-60.4
41.10772,29.02384,2025-03-14 12:19:10.670,-55.55,-67.6
41.10773,29.02389,2025-03-14 12:19:11.036,-56.61,-66.2
41.10774,29.02393,2025-03-14 12:19:11.622,-57.47,-65.1
41.10775,29.02398,2025-03-14 12:19:12.048,-58.47,-67.9
41.10775,29.02398,2025-03-14 12:19:12.675,-58.47,-62.9
41.10778,29.02407,2025-03-14 12:19:13.068,-60.35,-62.8
41.10779,29.02411,2025-03-14 12:19:13.806,-61.09,-69.2
41.1078,29.02416,2025-03-14 12:19:14.500,-61.95,-70.9
41.10783,29.02425,2025-03-14 12:19:15.017,-63.55,-70.0
41.10783,29.02425,2025-03-14 12:19:15.501,-63.55,-73.3
41.10784,29.02434,2025-03-14 12:19:16.011,-64.85,-73.4
41.10784,29.02434,2025-03-14 12:19:16.499,-64.85,-71.1
41.10785,29.02443,2025-03-14 12:19:17.014,-66.09,-72.9
41.10785,29.02448,2025-03-14 12:19:17.589,-66.71,-73.0
41.10785,29.02452,2025-03-14 12:19:18.105,-67.21,-69.0
41.10785,29.02452,2025-03-14 12:19:18.499,-67.21,-72.1
41.10786,29.02462,2025-03-14 12:19:19.005,-68.45,-70.5
41.10786,29.02462,2025-03-14 12:19:19.500,-68.45,-66.2
41.10784,29.02473,2025-03-14 12:19:20.011,-69.64,-67.9
41.10784,29.02473,2025-03-14 12:19:20.499,-69.64,-75.1
41.10783,29.02484,2025-03-14 12:19:21.012,-70.83,-79.4
41.10783,29.02484,2025-03-14 12:19:21.499,-70.83,-80.2
41.10784,29.02495,2025-03-14 12:19:22.016,-72.01,-81.7
41.10784,29.02495,2025-03-14 12:19:22.499,-72.01,-83.3
41.10784,29.02507,2025-03-14 12:19:23.021,-73.21,-85.9
41.10784,29.02507,2025-03-14 12:19:23.499,-73.21,-86.2
41.10783,29.02518,2025-03-14 12:19:24.023,-74.24,-87.8
41.10783,29.02518,2025-03-14 12:19:24.500,-74.24,-87.8
41.10782,29.02529,2025-03-14 12:19:25.014,-75.24,-87.1
41.10782,29.02529,2025-03-14 12:19:25.499,-75.24,-88.1
41.10781,29.0254,2025-03-14 12:19:26.013,-76.2,-88.6
41.10781,29.0254,2025-03-14 12:19:26.499,-76.2,-89.6
41.1078,29.02551,2025-03-14 12:19:27.011,-77.12,-89.4
