Latitude,Longitude,Time,Predicted Value,Actual Value
41.10723,29.02949,2025-03-14 12:14:33.499,-191.4,-80.7
41.10723,29.02949,2025-03-14 12:14:33.885,-191.4,-79.9
41.10723,29.02949,2025-03-14 12:14:34.017,-191.4,-81.5
41.10723,29.02949,2025-03-14 12:14:34.305,-191.4,-81.8
41.10723,29.02949,2025-03-14 12:14:34.977,-191.4,-82.6
41.10723,29.02949,2025-03-14 12:14:35.499,-191.4,-82.8
41.10723,29.02949,2025-03-14 12:14:36.030,-191.4,-80.4
41.10723,29.02949,2025-03-14 12:14:36.500,-191.4,-81.2
41.10723,29.02949,2025-03-14 12:14:37.028,-191.4,-82.9
41.10723,29.02949,2025-03-14 12:14:37.118,-191.4,-82.6
41.10723,29.02949,2025-03-14 12:14:38.047,-191.4,-83.2
41.10723,29.02949,2025-03-14 12:14:38.500,-191.4,-80.5
41.10723,29.02949,2025-03-14 12:14:39.020,-191.4,-85.2
41.10723,29.02949,2025-03-14 12:14:39.498,-191.4,-88.0
41.10723,29.02949,2025-03-14 12:14:40.042,-191.4,-87.8
41.10723,29.02949,2025-03-14 12:14:40.500,-191.4,-87.5
41.10722,29.02947,2025-03-14 12:14:41.059,-191.33,-89.9
41.10722,29.02947,2025-03-14 12:14:41.500,-191.33,-87.7
41.10724,29.02944,2025-03-14 12:14:42.022,-190.93,-88.2
41.10724,29.02944,2025-03-14 12:14:42.499,-190.93,-86.8
41.10725,29.02941,2025-03-14 12:14:43.047,-190.62,-89.5
41.10725,29.02941,2025-03-14 12:14:43.500,-190.62,-89.8
41.10727,29.02938,2025-03-14 12:14:44.025,-190.2,-89.1
41.10727,29.02938,2025-03-14 12:14:44.499,-190.2,-85.2
41.10728,29.02934,2025-03-14 12:14:45.017,-189.79,-85.7
41.10728,29.02934,2025-03-14 12:14:45.500,-189.79,-85.3
41.10727,29.0293,2025-03-14 12:14:46.092,-189.56,-86.0
41.10727,29.0293,2025-03-14 12:14:46.499,-189.56,-85.4
41.10725,29.02925,2025-03-14 12:14:47.038,-189.37,-85.7
41.10725,29.02925,2025-03-14 12:14:47.500,-189.37,-84.9
41.10722,29.02922,2025-03-14 12:14:48.032,-189.44,-83.8
41.10722,29.02922,2025-03-14 12:14:48.499,-189.44,-85.3
41.10718,29.02917,2025-03-14 12:14:49.037,-189.5,-83.8
41.10718,29.02917,2025-03-14 12:14:49.576,-189.5,-86.5
41.10718,29.02917,2025-03-14 12:14:49.576,-189.5,-85.1
41.10802,29.02821,2025-03-14 12:22:52.053,-147.62,-70.1
41.10802,29.02821,2025-03-14 12:22:52.597,-147.62,-73.7
41.10803,29.02833,2025-03-14 12:22:53.004,-156.02,-74.6
41.10806,29.0284,2025-03-14 12:22:53.599,-159.84,-76.7
41.10809,29.02846,2025-03-14 12:22:54.013,-162.94,-76.9
41.10809,29.02846,2025-03-14 12:22:54.600,-162.94,-79.1
41.10807,29.02854,2025-03-14 12:22:55.004,-166.52,-80.7
41.10807,29.02859,2025-03-14 12:22:55.603,-168.43,-80.7
41.10807,29.02864,2025-03-14 12:22:56.014,-170.16,-80.4
41.10807,29.02868,2025-03-14 12:22:56.605,-171.42,-78.6
41.10806,29.02872,2025-03-14 12:22:57.015,-172.62,-81.2
41.10806,29.02872,2025-03-14 12:22:57.608,-172.62,-84.0
41.10805,29.02881,2025-03-14 12:22:58.005,-175.04,-84.1
41.10805,29.02885,2025-03-14 12:22:58.610,-176.01,-80.4
41.10805,29.0289,2025-03-14 12:22:59.009,-177.15,-78.0
41.10805,29.02892,2025-03-14 12:22:59.613,-177.59,-80.4
41.10805,29.02895,2025-03-14 12:23:00.018,-178.22,-77.0
41.10805,29.02895,2025-03-14 12:23:00.615,-178.22,-73.5
41.10803,29.029,2025-03-14 12:23:01.004,-179.27,-81.4
41.10803,29.029,2025-03-14 12:23:01.617,-179.27,-78.8
41.10801,29.02903,2025-03-14 12:23:02.006,-179.89,-81.7
41.108,29.02904,2025-03-14 12:23:02.620,-180.11,-80.8
41.108,29.02906,2025-03-14 12:23:03.016,-180.47,-83.2
