Latitude,Longitude,Time,Predicted Value,Actual Value
41.10455,29.02158,2025-03-14 12:16:36.362,-59.3,-60.4
41.10454,29.02151,2025-03-14 12:16:37.014,-163.7,-62.1
41.10454,29.02151,2025-03-14 12:16:37.500,-163.7,-56.6
41.10453,29.02144,2025-03-14 12:16:38.016,-165.57,-59.6
41.10453,29.02144,2025-03-14 12:16:38.499,-165.57,-57.7
41.10453,29.02138,2025-03-14 12:16:39.031,-167.52,-58.2
41.10453,29.02138,2025-03-14 12:16:39.499,-167.52,-58.3
41.10452,29.02133,2025-03-14 12:16:40.250,-168.82,-60.6
41.10452,29.02133,2025-03-14 12:16:40.499,-168.82,-58.6
41.10452,29.02128,2025-03-14 12:16:41.252,-170.32,-57.8
41.10452,29.02128,2025-03-14 12:16:41.499,-170.32,-65.1
41.10451,29.02121,2025-03-14 12:16:42.255,-172.12,-63.2
41.10451,29.02121,2025-03-14 12:16:42.499,-172.12,-62.3
41.10451,29.02114,2025-03-14 12:16:43.257,-173.95,-56.1
41.10451,29.02114,2025-03-14 12:16:43.499,-173.95,-58.9
41.1045,29.02105,2025-03-14 12:16:44.260,-175.98,-59.7
41.1045,29.02105,2025-03-14 12:16:44.500,-175.98,-63.4
41.10449,29.02096,2025-03-14 12:16:45.262,-177.85,-63.2
41.10449,29.02096,2025-03-14 12:16:45.499,-177.85,-55.3
41.10448,29.02088,2025-03-14 12:16:46.263,-179.37,-55.7
41.10448,29.02088,2025-03-14 12:16:46.499,-179.37,-63.1
41.10446,29.02079,2025-03-14 12:16:47.268,-180.93,-64.6
41.10446,29.02079,2025-03-14 12:16:47.499,-180.93,-65.4
41.10445,29.02069,2025-03-14 12:16:48.269,-182.58,-59.8
41.10445,29.02069,2025-03-14 12:16:48.499,-182.58,-64.6
41.10443,29.02059,2025-03-14 12:16:49.272,-184.07,-64.5
41.10443,29.02059,2025-03-14 12:16:49.500,-184.07,-66.7
41.10442,29.0205,2025-03-14 12:16:50.274,-185.34,-68.7
41.10442,29.0205,2025-03-14 12:16:50.510,-185.34,-70.7
41.10441,29.02042,2025-03-14 12:16:51.277,-186.39,-74.8
41.10441,29.02042,2025-03-14 12:16:51.509,-186.39,-75.1
41.10439,29.02036,2025-03-14 12:16:52.500,-187.14,-72.8
41.10439,29.02036,2025-03-14 12:16:52.510,-187.14,-73.1
41.10439,29.0203,2025-03-14 12:16:53.038,-187.87,-70.7
41.10438,29.02024,2025-03-14 12:16:54.027,-188.57,-71.1
41.10438,29.02024,2025-03-14 12:16:54.466,-188.57,-67.5
41.10438,29.02024,2025-03-14 12:16:55.000,-188.57,-71.5
41.10437,29.02021,2025-03-14 12:16:55.454,-188.91,-71.5
41.10437,29.02021,2025-03-14 12:16:55.942,-188.91,-68.9
41.10436,29.02018,2025-03-14 12:16:56.499,-189.24,-71.0
41.10436,29.02016,2025-03-14 12:16:57.023,-189.46,-71.1
41.10436,29.02016,2025-03-14 12:16:57.499,-189.46,-70.2
41.10435,29.02013,2025-03-14 12:16:58.020,-189.78,-74.6
41.10435,29.02013,2025-03-14 12:16:58.500,-189.78,-75.5
41.10435,29.02013,2025-03-14 12:16:58.828,-189.78,-71.6
41.10435,29.02009,2025-03-14 12:16:59.110,-190.2,-76.8
41.10435,29.02009,2025-03-14 12:17:00.000,-190.2,-75.9
41.10436,29.02007,2025-03-14 12:17:00.499,-190.41,-78.8
41.10436,29.02006,2025-03-14 12:17:01.025,-190.52,-75.2
41.10436,29.02006,2025-03-14 12:17:01.499,-190.52,-72.3
41.10436,29.02005,2025-03-14 12:17:02.028,-190.62,-73.6
41.10436,29.02005,2025-03-14 12:17:02.499,-190.62,-74.1
41.10436,29.02004,2025-03-14 12:17:03.019,-190.72,-73.7
41.10436,29.02004,2025-03-14 12:17:03.500,-190.72,-76.2
41.10437,29.02003,2025-03-14 12:17:04.017,-190.82,-74.1
41.10437,29.02003,2025-03-14 12:17:04.499,-190.82,-74.2
41.10438,29.02002,2025-03-14 12:17:05.020,-190.93,-75.4
41.10438,29.02002,2025-03-14 12:17:05.500,-190.93,-74.4
41.1044,29.02,2025-03-14 12:17:06.030,-191.14,-69.8
41.1044,29.02,2025-03-14 12:17:06.499,-191.14,-72.8
41.10444,29.01999,2025-03-14 12:17:07.021,-191.27,-74.0
41.10444,29.01999,2025-03-14 12:17:07.499,-191.27,-74.5
41.10448,29.01998,2025-03-14 12:17:08.010,-191.41,-73.9
41.10448,29.01998,2025-03-14 12:17:08.500,-191.41,-70.2
41.10453,29.01996,2025-03-14 12:17:09.032,-191.68,-69.9
41.10453,29.01996,2025-03-14 12:17:09.597,-191.68,-68.5
41.10459,29.01994,2025-03-14 12:17:10.023,-191.99,-72.7
41.10459,29.01994,2025-03-14 12:17:10.499,-191.99,-74.8
41.10465,29.01994,2025-03-14 12:17:11.018,-192.14,-80.7
41.10465,29.01994,2025-03-14 12:17:11.499,-192.14,-82.4
41.10471,29.01993,2025-03-14 12:17:12.013,-192.4,-82.1
41.10471,29.01993,2025-03-14 12:17:12.500,-192.4,-83.6
41.10477,29.01992,2025-03-14 12:17:13.020,-192.69,-86.1
41.10477,29.01992,2025-03-14 12:17:13.500,-192.69,-88.8
41.10483,29.01991,2025-03-14 12:17:14.025,-193.0,-92.4
41.10483,29.01991,2025-03-14 12:17:14.499,-193.0,-91.7
41.10489,29.01989,2025-03-14 12:17:15.030,-193.41,-94.1
