Latitude,Longitude,Time,Predicted Value,Actual Value
41.10694,29.0231,2025-03-14 14:44:05.547,-62.04,-91.3
41.10694,29.02309,2025-03-14 14:44:06.129,-61.44,-91.2
41.10694,29.02309,2025-03-14 14:44:06.747,-61.44,-91.5
41.10694,29.02307,2025-03-14 14:44:07.130,-60.23,-87.8
41.10694,29.02307,2025-03-14 14:44:07.603,-60.23,-84.5
41.10693,29.02306,2025-03-14 14:44:08.132,-59.06,-79.4
41.10693,29.02306,2025-03-14 14:44:08.528,-59.06,-80.5
41.10693,29.02305,2025-03-14 14:44:09.135,-58.47,-82.5
41.10693,29.02305,2025-03-14 14:44:09.551,-58.47,-81.6
41.10693,29.02305,2025-03-14 14:44:10.138,-58.47,-79.1
41.10693,29.02305,2025-03-14 14:44:10.500,-58.47,-83.9
41.10693,29.02304,2025-03-14 14:44:11.141,-57.87,-84.6
41.10693,29.02304,2025-03-14 14:44:11.874,-57.87,-82.2
41.10693,29.02304,2025-03-14 14:44:12.262,-57.87,-82.5
41.10693,29.02304,2025-03-14 14:44:12.636,-57.87,-88.1
41.10693,29.02304,2025-03-14 14:44:13.416,-57.87,-86.0
41.10693,29.02304,2025-03-14 14:44:13.836,-57.87,-85.7
41.10693,29.02303,2025-03-14 14:44:14.327,-57.27,-86.1
41.10693,29.02303,2025-03-14 14:44:14.739,-57.27,-89.5
41.10692,29.02303,2025-03-14 14:44:15.221,-56.88,-91.9
41.10692,29.02303,2025-03-14 14:44:15.653,-56.88,-93.9
41.10692,29.02303,2025-03-14 14:44:16.158,-56.88,-94.9
41.10692,29.02303,2025-03-14 14:44:16.552,-56.88,-95.5
41.10692,29.02303,2025-03-14 14:44:17.358,-56.88,-96.0
41.10692,29.02303,2025-03-14 14:44:17.771,-56.88,-93.6
41.10692,29.02302,2025-03-14 14:44:18.500,-56.3,-93.4
41.10692,29.02302,2025-03-14 14:44:19.001,-56.3,-96.2
41.10692,29.02301,2025-03-14 14:44:19.411,-55.71,-90.9
41.10692,29.02301,2025-03-14 14:44:20.000,-55.71,-84.5
41.10692,29.023,2025-03-14 14:44:20.499,-55.12,-85.3
41.10692,29.023,2025-03-14 14:44:20.761,-55.12,-83.8
41.10691,29.02298,2025-03-14 14:44:21.500,-53.73,-83.1
41.10691,29.02297,2025-03-14 14:44:22.034,-53.16,-82.1
41.10691,29.02297,2025-03-14 14:44:22.500,-53.16,-87.8
41.10691,29.02297,2025-03-14 14:44:23.058,-53.16,-87.9
41.10691,29.02297,2025-03-14 14:44:23.499,-53.16,-86.6
41.10691,29.02297,2025-03-14 14:44:24.027,-53.16,-85.1
41.10691,29.02297,2025-03-14 14:44:24.501,-53.16,-82.2
41.10692,29.02297,2025-03-14 14:44:25.046,-53.34,-89.2
41.10692,29.02297,2025-03-14 14:44:25.574,-53.34,-90.5
41.10692,29.02296,2025-03-14 14:44:26.087,-52.74,-91.7
41.10692,29.02296,2025-03-14 14:44:26.500,-52.74,-88.7
41.10693,29.02296,2025-03-14 14:44:27.029,-52.96,-88.9
41.10693,29.02296,2025-03-14 14:44:27.576,-52.96,-91.7
41.10692,29.02296,2025-03-14 14:44:28.031,-52.74,-88.0
41.10692,29.02296,2025-03-14 14:44:28.501,-52.74,-92.3
41.10693,29.02296,2025-03-14 14:44:29.030,-52.96,-90.4
41.10693,29.02296,2025-03-14 14:44:29.613,-52.96,-93.0
41.10693,29.02295,2025-03-14 14:44:30.087,-52.34,-93.8
41.10693,29.02295,2025-03-14 14:44:30.560,-52.34,-91.6
41.10694,29.02294,2025-03-14 14:44:31.027,-51.94,-90.5
41.10694,29.02294,2025-03-14 14:44:31.582,-51.94,-89.5
41.10694,29.02293,2025-03-14 14:44:32.073,-51.28,-92.9
41.10694,29.02293,2025-03-14 14:44:32.676,-51.28,-93.6
41.10693,29.02293,2025-03-14 14:44:33.126,-51.08,-92.9
41.10693,29.02293,2025-03-14 14:44:33.666,-51.08,-94.1
41.10694,29.02292,2025-03-14 14:44:34.167,-50.61,-92.3
41.10694,29.02292,2025-03-14 14:44:34.662,-50.61,-93.8
41.10693,29.0229,2025-03-14 14:44:35.178,-49.18,-94.2
41.10693,29.0229,2025-03-14 14:44:35.610,-49.18,-92.6
41.10693,29.02288,2025-03-14 14:44:36.027,-47.92,-90.6
41.10693,29.02288,2025-03-14 14:44:36.501,-47.92,-92.0
41.10694,29.02287,2025-03-14 14:44:37.238,-47.3,-92.0
41.10694,29.02287,2025-03-14 14:44:37.620,-47.3,-90.7
41.10694,29.02285,2025-03-14 14:44:38.064,-45.99,-91.7
41.10694,29.02285,2025-03-14 14:44:38.511,-45.99,-90.2
41.10695,29.02285,2025-03-14 14:44:39.017,-45.98,-90.6
41.10695,29.02285,2025-03-14 14:44:39.588,-45.98,-89.6
41.10696,29.02283,2025-03-14 14:44:40.243,-44.6,-91.4
41.10696,29.02283,2025-03-14 14:44:40.644,-44.6,-90.8
41.10696,29.02282,2025-03-14 14:44:41.086,-43.89,-89.6
41.10696,29.02282,2025-03-14 14:44:41.590,-43.89,-90.2
41.10697,29.02281,2025-03-14 14:44:42.035,-43.15,-89.3
41.10697,29.02281,2025-03-14 14:44:42.797,-43.15,-90.3
41.10697,29.02279,2025-03-14 14:44:43.294,-41.7,-89.8
41.10697,29.02279,2025-03-14 14:44:43.769,-41.7,-89.5
41.10697,29.02278,2025-03-14 14:44:44.255,-41.0,-88.1
41.10697,29.02278,2025-03-14 14:44:44.683,-41.0,-86.8
41.10697,29.02277,2025-03-14 14:44:45.157,-40.33,-87.6
41.10697,29.02277,2025-03-14 14:44:45.653,-40.33,-89.0
41.10697,29.02277,2025-03-14 14:44:46.035,-40.33,-88.3
41.10697,29.02277,2025-03-14 14:44:46.499,-40.33,-89.5
41.10697,29.02276,2025-03-14 14:44:47.305,-39.69,-88.9
41.10697,29.02276,2025-03-14 14:44:47.780,-39.69,-89.4
41.10697,29.02276,2025-03-14 14:44:48.272,-39.69,-85.3
41.10697,29.02276,2025-03-14 14:44:48.770,-39.69,-85.1
41.10698,29.02277,2025-03-14 14:44:49.269,-40.18,-86.3
41.10698,29.02277,2025-03-14 14:44:49.747,-40.18,-87.1
41.10698,29.02276,2025-03-14 14:44:50.243,-39.48,-87.4
41.10698,29.02276,2025-03-14 14:44:50.714,-39.48,-83.3
41.10699,29.02276,2025-03-14 14:44:51.140,-39.39,-82.5
41.10699,29.02276,2025-03-14 14:44:51.634,-39.39,-82.8
41.10699,29.02275,2025-03-14 14:44:52.110,-38.67,-84.5
41.10699,29.02275,2025-03-14 14:44:52.558,-38.67,-83.3
41.10699,29.02275,2025-03-14 14:44:53.446,-38.67,-81.5
41.10699,29.02275,2025-03-14 14:44:53.821,-38.67,-83.1
41.10699,29.02275,2025-03-14 14:44:54.483,-38.67,-81.4
41.10699,29.02275,2025-03-14 14:44:54.666,-38.67,-82.0
41.10699,29.02274,2025-03-14 14:44:55.134,-37.99,-83.1
41.10699,29.02274,2025-03-14 14:44:55.617,-37.99,-82.2
41.10699,29.02274,2025-03-14 14:44:56.500,-37.99,-84.9
41.10699,29.02274,2025-03-14 14:44:56.976,-37.99,-86.7
41.107,29.02273,2025-03-14 14:44:57.453,-37.22,-86.6
41.107,29.02273,2025-03-14 14:44:58.000,-37.22,-87.3
41.107,29.02272,2025-03-14 14:44:58.499,-36.59,-86.0
41.107,29.02272,2025-03-14 14:44:58.815,-36.59,-84.0
41.10701,29.02272,2025-03-14 14:44:59.501,-36.57,-81.2
41.10701,29.02271,2025-03-14 14:45:00.037,-35.95,-79.9
41.10701,29.02271,2025-03-14 14:45:00.547,-35.95,-77.9
41.10701,29.02271,2025-03-14 14:45:00.999,-35.95,-77.6
41.10701,29.02271,2025-03-14 14:45:01.506,-35.95,-78.7
41.10701,29.02271,2025-03-14 14:45:02.035,-35.95,-77.1
41.10701,29.02271,2025-03-14 14:45:02.506,-35.95,-77.2
41.10701,29.02271,2025-03-14 14:45:03.037,-35.95,-78.3
41.10701,29.02271,2025-03-14 14:45:03.610,-35.95,-77.6
41.10701,29.0227,2025-03-14 14:45:04.025,-35.42,-78.5
41.10701,29.0227,2025-03-14 14:45:04.512,-35.42,-75.3
41.107,29.0227,2025-03-14 14:45:05.043,-35.55,-78.7
41.107,29.0227,2025-03-14 14:45:05.615,-35.55,-77.3
41.10699,29.0227,2025-03-14 14:45:06.040,-35.85,-78.2
41.10699,29.0227,2025-03-14 14:45:06.499,-35.85,-78.5
41.10698,29.02269,2025-03-14 14:45:07.034,-35.93,-77.3
41.10698,29.02269,2025-03-14 14:45:07.651,-35.93,-76.9
41.10697,29.02268,2025-03-14 14:45:08.092,-36.21,-76.8
41.10697,29.02268,2025-03-14 14:45:08.500,-36.21,-76.6
41.10697,29.02268,2025-03-14 14:45:09.159,-36.21,-77.0
41.10697,29.02268,2025-03-14 14:45:09.618,-36.21,-76.5
41.10696,29.02268,2025-03-14 14:45:10.158,-36.81,-77.8
41.10696,29.02268,2025-03-14 14:45:10.539,-36.81,-76.0
41.10695,29.02267,2025-03-14 14:45:11.050,-37.29,-74.0
41.10695,29.02267,2025-03-14 14:45:11.620,-37.29,-75.4
41.10694,29.02267,2025-03-14 14:45:12.150,-37.93,-75.0
41.10694,29.02267,2025-03-14 14:45:12.595,-37.93,-75.0
41.10692,29.02266,2025-03-14 14:45:13.044,-39.18,-74.8
