Latitude,Longitude,Time,Predicted Value,Actual Value
41.1052,29.02445,2025-03-14 14:28:05.533,-94.56,-87.1
41.10519,29.02446,2025-03-14 14:28:06.041,-94.43,-89.1
41.10519,29.02446,2025-03-14 14:28:06.500,-94.43,-90.3
41.10518,29.02447,2025-03-14 14:28:07.022,-94.29,-90.6
41.10518,29.02447,2025-03-14 14:28:07.734,-94.29,-92.7
41.10517,29.02449,2025-03-14 14:28:08.232,-94.1,-90.2
41.10517,29.02449,2025-03-14 14:28:08.688,-94.1,-88.8
41.10516,29.02451,2025-03-14 14:28:09.123,-93.91,-88.4
41.10516,29.02451,2025-03-14 14:28:09.581,-93.91,-87.7
41.10516,29.02452,2025-03-14 14:28:10.041,-93.85,-86.6
41.10516,29.02452,2025-03-14 14:28:10.500,-93.85,-86.3
41.10515,29.02454,2025-03-14 14:28:11.287,-93.65,-85.4
41.10515,29.02454,2025-03-14 14:28:11.742,-93.65,-84.4
41.10514,29.02456,2025-03-14 14:28:12.171,-93.46,-87.2
41.10514,29.02456,2025-03-14 14:28:12.543,-93.46,-83.3
41.10513,29.02457,2025-03-14 14:28:13.041,-93.33,-82.2
41.10513,29.02457,2025-03-14 14:28:13.500,-93.33,-82.1
41.10512,29.02459,2025-03-14 14:28:14.242,-93.14,-82.6
41.10512,29.02459,2025-03-14 14:28:14.700,-93.14,-84.4
41.10511,29.02461,2025-03-14 14:28:15.186,-92.94,-87.1
41.10511,29.02461,2025-03-14 14:28:15.641,-92.94,-83.8
41.10511,29.02463,2025-03-14 14:28:16.031,-92.82,-77.5
41.10511,29.02463,2025-03-14 14:28:16.525,-92.82,-80.7
41.1051,29.02464,2025-03-14 14:28:17.377,-92.69,-81.2
41.1051,29.02464,2025-03-14 14:28:17.796,-92.69,-84.8
41.1051,29.02466,2025-03-14 14:28:18.252,-92.57,-85.0
41.1051,29.02466,2025-03-14 14:28:18.689,-92.57,-85.9
41.1051,29.02468,2025-03-14 14:28:19.186,-92.44,-84.7
41.1051,29.02468,2025-03-14 14:28:19.641,-92.44,-81.8
41.1051,29.0247,2025-03-14 14:28:20.117,-92.32,-86.1
41.1051,29.0247,2025-03-14 14:28:20.590,-92.32,-81.9
41.1051,29.02472,2025-03-14 14:28:21.061,-92.19,-83.9
41.1051,29.02472,2025-03-14 14:28:21.526,-92.19,-80.3
41.1051,29.02474,2025-03-14 14:28:22.403,-92.06,-82.5
41.1051,29.02474,2025-03-14 14:28:22.781,-92.06,-82.2
41.1051,29.02476,2025-03-14 14:28:23.275,-91.93,-86.2
41.1051,29.02476,2025-03-14 14:28:23.704,-91.93,-86.6
41.10511,29.02478,2025-03-14 14:28:24.151,-91.87,-84.1
41.10511,29.02478,2025-03-14 14:28:24.999,-91.87,-84.9
41.10511,29.0248,2025-03-14 14:28:25.442,-91.75,-84.5
41.10511,29.0248,2025-03-14 14:28:26.001,-91.75,-86.5
41.10511,29.02481,2025-03-14 14:28:26.516,-91.68,-84.9
41.10511,29.02483,2025-03-14 14:28:27.046,-91.55,-86.7
41.10511,29.02483,2025-03-14 14:28:27.228,-91.55,-85.6
41.10511,29.02485,2025-03-14 14:28:28.046,-91.42,-85.2
41.10511,29.02485,2025-03-14 14:28:28.520,-91.42,-85.3
41.10511,29.02487,2025-03-14 14:28:29.048,-91.28,-86.1
41.10511,29.02487,2025-03-14 14:28:29.500,-91.28,-85.3
41.10512,29.02488,2025-03-14 14:28:30.106,-91.29,-83.2
41.10512,29.02488,2025-03-14 14:28:30.522,-91.29,-84.9
41.10512,29.0249,2025-03-14 14:28:31.063,-91.16,-84.9
41.10512,29.0249,2025-03-14 14:28:31.502,-91.16,-83.6
41.10513,29.02492,2025-03-14 14:28:32.069,-91.1,-83.8
41.10513,29.02492,2025-03-14 14:28:32.560,-91.1,-81.3
41.10513,29.02493,2025-03-14 14:28:33.052,-91.03,-84.0
41.10513,29.02493,2025-03-14 14:28:33.500,-91.03,-84.2
41.10513,29.02495,2025-03-14 14:28:34.043,-90.89,-83.3
41.10513,29.02495,2025-03-14 14:28:34.526,-90.89,-84.4
41.10514,29.02497,2025-03-14 14:28:35.058,-90.83,-83.7
41.10514,29.02497,2025-03-14 14:28:35.617,-90.83,-81.2
41.10514,29.02499,2025-03-14 14:28:36.058,-90.69,-83.9
