Latitude,Longitude,Time,Predicted Value,Actual Value
41.10738,29.02506,2025-03-14 14:41:36.261,-74.28,-85.2
41.10738,29.02506,2025-03-14 14:41:36.832,-74.28,-86.3
41.10738,29.02504,2025-03-14 14:41:37.375,-74.08,-86.7
41.10738,29.02504,2025-03-14 14:41:37.679,-74.08,-87.7
41.10738,29.02502,2025-03-14 14:41:38.116,-73.87,-86.4
41.10738,29.02502,2025-03-14 14:41:38.672,-73.87,-86.4
41.10738,29.025,2025-03-14 14:41:39.377,-73.65,-86.1
41.10738,29.025,2025-03-14 14:41:39.675,-73.65,-86.5
41.10739,29.02498,2025-03-14 14:41:40.500,-73.37,-86.9
41.10739,29.02498,2025-03-14 14:41:40.893,-73.37,-87.9
41.10739,29.02496,2025-03-14 14:41:41.392,-73.15,-88.5
41.10739,29.02496,2025-03-14 14:41:41.895,-73.15,-87.6
41.10739,29.02494,2025-03-14 14:41:42.501,-72.93,-86.5
41.10739,29.02494,2025-03-14 14:41:42.999,-72.93,-85.3
41.10739,29.02492,2025-03-14 14:41:43.500,-72.7,-86.1
41.10739,29.02491,2025-03-14 14:41:44.036,-72.59,-86.9
41.10739,29.02491,2025-03-14 14:41:44.500,-72.59,-86.2
41.10739,29.02489,2025-03-14 14:41:45.027,-72.36,-86.2
41.10739,29.02489,2025-03-14 14:41:45.499,-72.36,-84.9
41.10738,29.02487,2025-03-14 14:41:46.038,-72.21,-84.0
41.10738,29.02487,2025-03-14 14:41:46.502,-72.21,-86.4
41.10738,29.02485,2025-03-14 14:41:47.033,-71.97,-86.5
41.10738,29.02485,2025-03-14 14:41:47.500,-71.97,-85.3
41.10737,29.02483,2025-03-14 14:41:48.094,-71.82,-83.8
41.10737,29.02483,2025-03-14 14:41:48.535,-71.82,-86.2
41.10737,29.02482,2025-03-14 14:41:49.059,-71.7,-83.1
41.10737,29.02482,2025-03-14 14:41:49.501,-71.7,-81.1
41.10737,29.0248,2025-03-14 14:41:50.046,-71.46,-84.5
41.10737,29.0248,2025-03-14 14:41:50.500,-71.46,-86.0
41.10736,29.02478,2025-03-14 14:41:51.040,-71.3,-83.8
41.10736,29.02478,2025-03-14 14:41:51.500,-71.3,-84.4
41.10736,29.02476,2025-03-14 14:41:52.030,-71.06,-83.3
41.10736,29.02476,2025-03-14 14:41:52.585,-71.06,-84.0
41.10735,29.02475,2025-03-14 14:41:53.055,-71.02,-84.1
41.10735,29.02475,2025-03-14 14:41:53.499,-71.02,-82.9
41.10735,29.02473,2025-03-14 14:41:54.031,-70.77,-81.2
41.10735,29.02473,2025-03-14 14:41:54.500,-70.77,-82.6
41.10734,29.02472,2025-03-14 14:41:55.029,-70.75,-80.4
41.10734,29.02472,2025-03-14 14:41:55.501,-70.75,-82.7
41.10734,29.02471,2025-03-14 14:41:56.090,-70.62,-83.5
41.10734,29.02471,2025-03-14 14:41:56.573,-70.62,-82.5
41.10733,29.0247,2025-03-14 14:41:57.073,-70.6,-82.6
41.10733,29.0247,2025-03-14 14:41:57.541,-70.6,-82.0
41.10733,29.02468,2025-03-14 14:41:58.061,-70.34,-81.7
41.10733,29.02468,2025-03-14 14:41:58.500,-70.34,-82.9
41.10733,29.02467,2025-03-14 14:41:59.030,-70.21,-82.5
41.10733,29.02467,2025-03-14 14:41:59.500,-70.21,-85.0
41.10733,29.02465,2025-03-14 14:42:00.047,-69.95,-83.5
41.10733,29.02465,2025-03-14 14:42:00.500,-69.95,-83.1
41.10733,29.02464,2025-03-14 14:42:01.034,-69.82,-83.1
41.10733,29.02464,2025-03-14 14:42:01.561,-69.82,-80.6
41.10733,29.02462,2025-03-14 14:42:02.023,-69.55,-83.4
41.10733,29.02462,2025-03-14 14:42:02.501,-69.55,-82.5
41.10734,29.0246,2025-03-14 14:42:03.037,-69.16,-79.4
41.10734,29.0246,2025-03-14 14:42:03.500,-69.16,-80.2
